filepath,label
data/processed/cats/Cat_10483.jpg,0
data/processed/cats/Cat_10484.jpg,0
data/processed/cats/Cat_10485.jpg,0
data/processed/cats/Cat_10486.jpg,0
data/processed/cats/Cat_10487.jpg,0
data/processed/cats/Cat_10489.jpg,0
data/processed/cats/Cat_1049.jpg,0
data/processed/cats/Cat_10490.jpg,0
data/processed/cats/Cat_10491.jpg,0
data/processed/cats/Cat_10492.jpg,0
data/processed/cats/Cat_10493.jpg,0
data/processed/cats/Cat_10495.jpg,0
data/processed/cats/Cat_10496.jpg,0
data/processed/cats/Cat_10497.jpg,0
data/processed/cats/Cat_10499.jpg,0
data/processed/cats/Cat_105.jpg,0
data/processed/cats/Cat_10501.jpg,0
data/processed/cats/Cat_10502.jpg,0
data/processed/cats/Cat_10503.jpg,0
data/processed/cats/Cat_10504.jpg,0
data/processed/cats/Cat_10505.jpg,0
data/processed/cats/Cat_10506.jpg,0
data/processed/cats/Cat_10507.jpg,0
data/processed/cats/Cat_10508.jpg,0
data/processed/cats/Cat_1051.jpg,0
data/processed/cats/Cat_10511.jpg,0
data/processed/cats/Cat_10512.jpg,0
data/processed/cats/Cat_10515.jpg,0
data/processed/cats/Cat_10516.jpg,0
data/processed/cats/Cat_10517.jpg,0
data/processed/cats/Cat_10518.jpg,0
data/processed/cats/Cat_1052.jpg,0
data/processed/cats/Cat_10520.jpg,0
data/processed/cats/Cat_10522.jpg,0
data/processed/cats/Cat_10523.jpg,0
data/processed/cats/Cat_10524.jpg,0
data/processed/cats/Cat_10525.jpg,0
data/processed/cats/Cat_10526.jpg,0
data/processed/cats/Cat_10527.jpg,0
data/processed/cats/Cat_10528.jpg,0
data/processed/cats/Cat_10529.jpg,0
data/processed/cats/Cat_1053.jpg,0
data/processed/cats/Cat_10531.jpg,0
data/processed/cats/Cat_10532.jpg,0
data/processed/cats/Cat_10533.jpg,0
data/processed/cats/Cat_10534.jpg,0
data/processed/cats/Cat_10535.jpg,0
data/processed/cats/Cat_10536.jpg,0
data/processed/cats/Cat_10538.jpg,0
data/processed/cats/Cat_10539.jpg,0
data/processed/cats/Cat_1054.jpg,0
data/processed/cats/Cat_10540.jpg,0
data/processed/cats/Cat_10541.jpg,0
data/processed/cats/Cat_10543.jpg,0
data/processed/cats/Cat_10544.jpg,0
data/processed/cats/Cat_10545.jpg,0
data/processed/cats/Cat_10546.jpg,0
data/processed/cats/Cat_10547.jpg,0
data/processed/cats/Cat_10548.jpg,0
data/processed/cats/Cat_10549.jpg,0
data/processed/cats/Cat_10550.jpg,0
data/processed/cats/Cat_10551.jpg,0
data/processed/cats/Cat_10552.jpg,0
data/processed/cats/Cat_10553.jpg,0
data/processed/cats/Cat_10555.jpg,0
data/processed/cats/Cat_10556.jpg,0
data/processed/cats/Cat_10557.jpg,0
data/processed/cats/Cat_10558.jpg,0
data/processed/cats/Cat_10559.jpg,0
data/processed/cats/Cat_1056.jpg,0
data/processed/cats/Cat_10560.jpg,0
data/processed/cats/Cat_10561.jpg,0
data/processed/cats/Cat_10562.jpg,0
data/processed/cats/Cat_10565.jpg,0
data/processed/cats/Cat_10567.jpg,0
data/processed/cats/Cat_1057.jpg,0
data/processed/cats/Cat_10570.jpg,0
data/processed/cats/Cat_10572.jpg,0
data/processed/cats/Cat_10573.jpg,0
data/processed/cats/Cat_10574.jpg,0
data/processed/cats/Cat_10575.jpg,0
data/processed/cats/Cat_10576.jpg,0
data/processed/cats/Cat_10577.jpg,0
data/processed/cats/Cat_10579.jpg,0
data/processed/cats/Cat_1058.jpg,0
data/processed/cats/Cat_10580.jpg,0
data/processed/cats/Cat_10581.jpg,0
data/processed/cats/Cat_10582.jpg,0
data/processed/cats/Cat_10583.jpg,0
data/processed/cats/Cat_10584.jpg,0
data/processed/cats/Cat_10585.jpg,0
data/processed/cats/Cat_10586.jpg,0
data/processed/cats/Cat_10587.jpg,0
data/processed/cats/Cat_10588.jpg,0
data/processed/cats/Cat_10589.jpg,0
data/processed/cats/Cat_1059.jpg,0
data/processed/cats/Cat_10591.jpg,0
data/processed/cats/Cat_10593.jpg,0
data/processed/cats/Cat_10595.jpg,0
data/processed/cats/Cat_10596.jpg,0
data/processed/cats/Cat_10599.jpg,0
data/processed/cats/Cat_106.jpg,0
data/processed/cats/Cat_1060.jpg,0
data/processed/cats/Cat_10601.jpg,0
data/processed/cats/Cat_10602.jpg,0
data/processed/cats/Cat_10603.jpg,0
data/processed/cats/Cat_10604.jpg,0
data/processed/cats/Cat_10605.jpg,0
data/processed/cats/Cat_10606.jpg,0
data/processed/cats/Cat_10607.jpg,0
data/processed/cats/Cat_10608.jpg,0
data/processed/cats/Cat_10609.jpg,0
data/processed/cats/Cat_1061.jpg,0
data/processed/cats/Cat_10610.jpg,0
data/processed/cats/Cat_10611.jpg,0
data/processed/cats/Cat_10612.jpg,0
data/processed/cats/Cat_10613.jpg,0
data/processed/cats/Cat_10615.jpg,0
data/processed/cats/Cat_10618.jpg,0
data/processed/cats/Cat_10619.jpg,0
data/processed/cats/Cat_1062.jpg,0
data/processed/cats/Cat_10620.jpg,0
data/processed/cats/Cat_10621.jpg,0
data/processed/cats/Cat_10622.jpg,0
data/processed/cats/Cat_10623.jpg,0
data/processed/cats/Cat_10624.jpg,0
data/processed/cats/Cat_10627.jpg,0
data/processed/cats/Cat_10628.jpg,0
data/processed/cats/Cat_10629.jpg,0
data/processed/cats/Cat_10630.jpg,0
data/processed/cats/Cat_10631.jpg,0
data/processed/cats/Cat_10632.jpg,0
data/processed/cats/Cat_10634.jpg,0
data/processed/cats/Cat_10635.jpg,0
data/processed/cats/Cat_10636.jpg,0
data/processed/cats/Cat_10637.jpg,0
data/processed/cats/Cat_10638.jpg,0
data/processed/cats/Cat_10639.jpg,0
data/processed/cats/Cat_1064.jpg,0
data/processed/cats/Cat_10640.jpg,0
data/processed/cats/Cat_10643.jpg,0
data/processed/cats/Cat_10644.jpg,0
data/processed/cats/Cat_10645.jpg,0
data/processed/cats/Cat_10646.jpg,0
data/processed/cats/Cat_10647.jpg,0
data/processed/cats/Cat_10648.jpg,0
data/processed/cats/Cat_10649.jpg,0
data/processed/cats/Cat_1065.jpg,0
data/processed/cats/Cat_10651.jpg,0
data/processed/cats/Cat_10653.jpg,0
data/processed/cats/Cat_10654.jpg,0
data/processed/cats/Cat_10655.jpg,0
data/processed/cats/Cat_10656.jpg,0
data/processed/cats/Cat_10657.jpg,0
data/processed/cats/Cat_10658.jpg,0
data/processed/cats/Cat_10659.jpg,0
data/processed/cats/Cat_1066.jpg,0
data/processed/cats/Cat_10660.jpg,0
data/processed/cats/Cat_10661.jpg,0
data/processed/cats/Cat_10662.jpg,0
data/processed/cats/Cat_10663.jpg,0
data/processed/cats/Cat_10664.jpg,0
data/processed/cats/Cat_10665.jpg,0
data/processed/cats/Cat_10666.jpg,0
data/processed/cats/Cat_10667.jpg,0
data/processed/cats/Cat_10668.jpg,0
data/processed/cats/Cat_10669.jpg,0
data/processed/cats/Cat_1067.jpg,0
data/processed/cats/Cat_10670.jpg,0
data/processed/cats/Cat_10671.jpg,0
data/processed/cats/Cat_10672.jpg,0
data/processed/cats/Cat_10673.jpg,0
data/processed/cats/Cat_10674.jpg,0
data/processed/cats/Cat_10675.jpg,0
data/processed/cats/Cat_10676.jpg,0
data/processed/cats/Cat_10677.jpg,0
data/processed/cats/Cat_10678.jpg,0
data/processed/cats/Cat_10679.jpg,0
data/processed/cats/Cat_1068.jpg,0
data/processed/cats/Cat_10680.jpg,0
data/processed/cats/Cat_10682.jpg,0
data/processed/cats/Cat_10683.jpg,0
data/processed/cats/Cat_10684.jpg,0
data/processed/cats/Cat_10685.jpg,0
data/processed/cats/Cat_10686.jpg,0
data/processed/cats/Cat_10687.jpg,0
data/processed/cats/Cat_10691.jpg,0
data/processed/cats/Cat_10692.jpg,0
data/processed/cats/Cat_10693.jpg,0
data/processed/cats/Cat_10694.jpg,0
data/processed/cats/Cat_10696.jpg,0
data/processed/cats/Cat_10697.jpg,0
data/processed/cats/Cat_10699.jpg,0
data/processed/cats/Cat_107.jpg,0
data/processed/cats/Cat_1070.jpg,0
data/processed/cats/Cat_10700.jpg,0
data/processed/cats/Cat_10701.jpg,0
data/processed/cats/Cat_10703.jpg,0
data/processed/cats/Cat_10704.jpg,0
data/processed/cats/Cat_10705.jpg,0
data/processed/cats/Cat_10706.jpg,0
data/processed/cats/Cat_10707.jpg,0
data/processed/cats/Cat_10708.jpg,0
data/processed/cats/Cat_1071.jpg,0
data/processed/cats/Cat_10711.jpg,0
data/processed/cats/Cat_10712.jpg,0
data/processed/cats/Cat_10713.jpg,0
data/processed/cats/Cat_10714.jpg,0
data/processed/cats/Cat_10715.jpg,0
data/processed/cats/Cat_10716.jpg,0
data/processed/cats/Cat_10717.jpg,0
data/processed/cats/Cat_10718.jpg,0
data/processed/cats/Cat_10719.jpg,0
data/processed/cats/Cat_1072.jpg,0
data/processed/cats/Cat_10721.jpg,0
data/processed/cats/Cat_10723.jpg,0
data/processed/cats/Cat_10724.jpg,0
data/processed/cats/Cat_10725.jpg,0
data/processed/cats/Cat_10726.jpg,0
data/processed/cats/Cat_10727.jpg,0
data/processed/cats/Cat_10728.jpg,0
data/processed/cats/Cat_10729.jpg,0
data/processed/cats/Cat_10730.jpg,0
data/processed/cats/Cat_10731.jpg,0
data/processed/cats/Cat_10732.jpg,0
